"BehaviorSpace results (NetLogo 6.0.4)"
"main.nlogo"
"experiment"
"01/28/2023 15:05:05:459 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","2","3","4","5"
"2","55","1","50","2","3","121","4"
"3","55","1","50","2","3","138","7"
"2","55","1","50","2","3","122","4"
"4","55","1","50","2","3","125","1"
"3","55","1","50","2","3","139","7"
"2","55","1","50","2","3","123","4"
"3","55","1","50","2","3","140","7"
"1","55","1","50","2","3","117","0"
"2","55","1","50","2","3","124","4"
"3","55","1","50","2","3","141","7"
"4","55","1","50","2","3","126","1"
"3","55","1","50","2","3","142","7"
"2","55","1","50","2","3","125","4"
"1","55","1","50","2","3","118","0"
"2","55","1","50","2","3","126","4"
"5","55","1","50","2","3","139","6"
"4","55","1","50","2","3","127","1"
"3","55","1","50","2","3","143","7"
"5","55","1","50","2","3","140","6"
"1","55","1","50","2","3","119","0"
"2","55","1","50","2","3","127","4"
"3","55","1","50","2","3","144","7"
"5","55","1","50","2","3","141","6"
"4","55","1","50","2","3","128","1"
"2","55","1","50","2","3","128","4"
"3","55","1","50","2","3","145","7"
"1","55","1","50","2","3","120","0"
"2","55","1","50","2","3","129","4"
"3","55","1","50","2","3","146","7"
"4","55","1","50","2","3","129","1"
"2","55","1","50","2","3","130","4"
"3","55","1","50","2","3","147","7"
"2","55","1","50","2","3","131","4"
"1","55","1","50","2","3","121","0"
"3","55","1","50","2","3","148","7"
"5","55","1","50","2","3","142","7"
"4","55","1","50","2","3","130","1"
"3","55","1","50","2","3","149","7"
"1","55","1","50","2","3","122","0"
"5","55","1","50","2","3","143","7"
"2","55","1","50","2","3","132","4"
"3","55","1","50","2","3","150","7"
"2","55","1","50","2","3","133","4"
"4","55","1","50","2","3","131","1"
"5","55","1","50","2","3","144","7"
"3","55","1","50","2","3","151","9"
"2","55","1","50","2","3","134","4"
"5","55","1","50","2","3","145","7"
"1","55","1","50","2","3","123","0"
"3","55","1","50","2","3","152","9"
"5","55","1","50","2","3","146","7"
"2","55","1","50","2","3","135","4"
"4","55","1","50","2","3","132","1"
"5","55","1","50","2","3","147","7"
"3","55","1","50","2","3","153","9"
"1","55","1","50","2","3","124","0"
"2","55","1","50","2","3","136","4"
"5","55","1","50","2","3","148","7"
"3","55","1","50","2","3","154","9"
"4","55","1","50","2","3","133","1"
"2","55","1","50","2","3","137","4"
"3","55","1","50","2","3","155","9"
"5","55","1","50","2","3","149","7"
"1","55","1","50","2","3","125","0"
"2","55","1","50","2","3","138","4"
"3","55","1","50","2","3","156","9"
"5","55","1","50","2","3","150","7"
"4","55","1","50","2","3","134","1"
"2","55","1","50","2","3","139","4"
"1","55","1","50","2","3","126","0"
"5","55","1","50","2","3","151","8"
"2","55","1","50","2","3","140","4"
"5","55","1","50","2","3","152","8"
"5","55","1","50","2","3","153","8"
"2","55","1","50","2","3","141","4"
"5","55","1","50","2","3","154","8"
"2","55","1","50","2","3","142","4"
"1","55","1","50","2","3","127","0"
"5","55","1","50","2","3","155","8"
"3","55","1","50","2","3","157","9"
"2","55","1","50","2","3","143","4"
"5","55","1","50","2","3","156","8"
"4","55","1","50","2","3","135","1"
"1","55","1","50","2","3","128","0"
"5","55","1","50","2","3","157","8"
"3","55","1","50","2","3","158","9"
"4","55","1","50","2","3","136","1"
"1","55","1","50","2","3","129","0"
"5","55","1","50","2","3","158","8"
"3","55","1","50","2","3","159","9"
"4","55","1","50","2","3","137","1"
"5","55","1","50","2","3","159","8"
"1","55","1","50","2","3","130","0"
"3","55","1","50","2","3","160","9"
"4","55","1","50","2","3","138","1"
"3","55","1","50","2","3","161","10"
"5","55","1","50","2","3","160","8"
"4","55","1","50","2","3","139","1"
"1","55","1","50","2","3","131","0"
"3","55","1","50","2","3","162","10"
"4","55","1","50","2","3","140","1"
"5","55","1","50","2","3","161","8"
"1","55","1","50","2","3","132","0"
"3","55","1","50","2","3","163","10"
"4","55","1","50","2","3","141","1"
"5","55","1","50","2","3","162","8"
"3","55","1","50","2","3","164","10"
"4","55","1","50","2","3","142","1"
"5","55","1","50","2","3","163","9"
"1","55","1","50","2","3","133","0"
"3","55","1","50","2","3","165","10"
"4","55","1","50","2","3","143","1"
"5","55","1","50","2","3","164","9"
"3","55","1","50","2","3","166","10"
"1","55","1","50","2","3","134","0"
"5","55","1","50","2","3","165","9"
"4","55","1","50","2","3","144","1"
"3","55","1","50","2","3","167","11"
"5","55","1","50","2","3","166","9"
"1","55","1","50","2","3","135","0"
"4","55","1","50","2","3","145","1"
"3","55","1","50","2","3","168","11"
"5","55","1","50","2","3","167","9"
"3","55","1","50","2","3","169","11"
"3","55","1","50","2","3","170","11"
"5","55","1","50","2","3","168","9"
"1","55","1","50","2","3","136","0"
"4","55","1","50","2","3","146","1"
"5","55","1","50","2","3","169","9"
"3","55","1","50","2","3","171","11"
"5","55","1","50","2","3","170","9"
"2","55","1","50","2","3","144","5"
"3","55","1","50","2","3","172","11"
"4","55","1","50","2","3","147","1"
"2","55","1","50","2","3","145","5"
"3","55","1","50","2","3","173","11"
"1","55","1","50","2","3","137","1"
"3","55","1","50","2","3","174","11"
"2","55","1","50","2","3","146","5"
"5","55","1","50","2","3","171","9"
"4","55","1","50","2","3","148","1"
"3","55","1","50","2","3","175","11"
"2","55","1","50","2","3","147","5"
"3","55","1","50","2","3","176","11"
"1","55","1","50","2","3","138","1"
"5","55","1","50","2","3","172","9"
"2","55","1","50","2","3","148","5"
"3","55","1","50","2","3","177","11"
"4","55","1","50","2","3","149","1"
"5","55","1","50","2","3","173","9"
"2","55","1","50","2","3","149","5"
"3","55","1","50","2","3","178","11"
"1","55","1","50","2","3","139","1"
"2","55","1","50","2","3","150","5"
"3","55","1","50","2","3","179","11"
"5","55","1","50","2","3","174","9"
"1","55","1","50","2","3","140","1"
"4","55","1","50","2","3","150","1"
"2","55","1","50","2","3","151","5"
"3","55","1","50","2","3","180","11"
"5","55","1","50","2","3","175","9"
"3","55","1","50","2","3","181","11"
"2","55","1","50","2","3","152","5"
"5","55","1","50","2","3","176","9"
"3","55","1","50","2","3","182","11"
"1","55","1","50","2","3","141","1"
"4","55","1","50","2","3","151","1"
"2","55","1","50","2","3","153","5"
"3","55","1","50","2","3","183","11"
"5","55","1","50","2","3","177","9"
"2","55","1","50","2","3","154","5"
"3","55","1","50","2","3","184","11"
"5","55","1","50","2","3","178","9"
"4","55","1","50","2","3","152","1"
"2","55","1","50","2","3","155","6"
"3","55","1","50","2","3","185","11"
"5","55","1","50","2","3","179","9"
"1","55","1","50","2","3","142","1"
"3","55","1","50","2","3","186","12"
"2","55","1","50","2","3","156","6"
"4","55","1","50","2","3","153","1"
"5","55","1","50","2","3","180","9"
"2","55","1","50","2","3","157","6"
"3","55","1","50","2","3","187","12"
"3","55","1","50","2","3","188","12"
"5","55","1","50","2","3","181","9"
"2","55","1","50","2","3","158","6"
"1","55","1","50","2","3","143","1"
"4","55","1","50","2","3","154","1"
"3","55","1","50","2","3","189","12"
"2","55","1","50","2","3","159","6"
"5","55","1","50","2","3","182","9"
"3","55","1","50","2","3","190","12"
"3","55","1","50","2","3","191","13"
"5","55","1","50","2","3","183","9"
"1","55","1","50","2","3","144","1"
"4","55","1","50","2","3","155","1"
"2","55","1","50","2","3","160","6"
"3","55","1","50","2","3","192","13"
"5","55","1","50","2","3","184","9"
"3","55","1","50","2","3","193","13"
"2","55","1","50","2","3","161","6"
"5","55","1","50","2","3","185","9"
"3","55","1","50","2","3","194","13"
"1","55","1","50","2","3","145","1"
"4","55","1","50","2","3","156","1"
"2","55","1","50","2","3","162","6"
"5","55","1","50","2","3","186","9"
"3","55","1","50","2","3","195","13"
"2","55","1","50","2","3","163","6"
"3","55","1","50","2","3","196","13"
"5","55","1","50","2","3","187","9"
"4","55","1","50","2","3","157","1"
"2","55","1","50","2","3","164","6"
"3","55","1","50","2","3","197","13"
"5","55","1","50","2","3","188","9"
"3","55","1","50","2","3","198","13"
"2","55","1","50","2","3","165","6"
"1","55","1","50","2","3","146","1"
"4","55","1","50","2","3","158","1"
"3","55","1","50","2","3","199","13"
"5","55","1","50","2","3","189","9"
"2","55","1","50","2","3","166","6"
"3","55","1","50","2","3","200","13"
"1","55","1","50","2","3","147","1"
"5","55","1","50","2","3","190","9"
"2","55","1","50","2","3","167","6"
"3","55","1","50","2","3","201","13"
"4","55","1","50","2","3","159","1"
"5","55","1","50","2","3","191","9"
"2","55","1","50","2","3","168","6"
"3","55","1","50","2","3","202","13"
"3","55","1","50","2","3","203","13"
"5","55","1","50","2","3","192","9"
"2","55","1","50","2","3","169","6"
"1","55","1","50","2","3","148","1"
"4","55","1","50","2","3","160","1"
"3","55","1","50","2","3","204","13"
"2","55","1","50","2","3","170","6"
"5","55","1","50","2","3","193","9"
"3","55","1","50","2","3","205","13"
"3","55","1","50","2","3","206","13"
"1","55","1","50","2","3","149","1"
"4","55","1","50","2","3","161","1"
"2","55","1","50","2","3","171","6"
"5","55","1","50","2","3","194","9"
"3","55","1","50","2","3","207","13"
"2","55","1","50","2","3","172","6"
"5","55","1","50","2","3","195","9"
"3","55","1","50","2","3","208","13"
"4","55","1","50","2","3","162","1"
"1","55","1","50","2","3","150","1"
"2","55","1","50","2","3","173","6"
"3","55","1","50","2","3","209","13"
"5","55","1","50","2","3","196","9"
"2","55","1","50","2","3","174","6"
"5","55","1","50","2","3","197","9"
"3","55","1","50","2","3","210","13"
"1","55","1","50","2","3","151","1"
"4","55","1","50","2","3","163","1"
"2","55","1","50","2","3","175","6"
"3","55","1","50","2","3","211","13"
"5","55","1","50","2","3","198","9"
"3","55","1","50","2","3","212","13"
"5","55","1","50","2","3","199","9"
"2","55","1","50","2","3","176","6"
"3","55","1","50","2","3","213","13"
"5","55","1","50","2","3","200","9"
"1","55","1","50","2","3","152","1"
"4","55","1","50","2","3","164","1"
"3","55","1","50","2","3","214","13"
"2","55","1","50","2","3","177","8"
"5","55","1","50","2","3","201","9"
"3","55","1","50","2","3","215","13"
"2","55","1","50","2","3","178","8"
"1","55","1","50","2","3","153","1"
"3","55","1","50","2","3","216","13"
"5","55","1","50","2","3","202","9"
"4","55","1","50","2","3","165","1"
"3","55","1","50","2","3","217","13"
"2","55","1","50","2","3","179","8"
"5","55","1","50","2","3","203","9"
"4","55","1","50","2","3","166","1"
"3","55","1","50","2","3","218","15"
"5","55","1","50","2","3","204","10"
"2","55","1","50","2","3","180","8"
"4","55","1","50","2","3","167","1"
"3","55","1","50","2","3","219","15"
"1","55","1","50","2","3","154","1"
"2","55","1","50","2","3","181","8"
"3","55","1","50","2","3","220","15"
"1","55","1","50","2","3","155","1"
"3","55","1","50","2","3","221","15"
"4","55","1","50","2","3","168","1"
"2","55","1","50","2","3","182","8"
"5","55","1","50","2","3","205","10"
"3","55","1","50","2","3","222","15"
"1","55","1","50","2","3","156","1"
"4","55","1","50","2","3","169","1"
"2","55","1","50","2","3","183","8"
"3","55","1","50","2","3","223","15"
"5","55","1","50","2","3","206","10"
"3","55","1","50","2","3","224","15"
"4","55","1","50","2","3","170","1"
"5","55","1","50","2","3","207","10"
"2","55","1","50","2","3","184","8"
"3","55","1","50","2","3","225","15"
"5","55","1","50","2","3","208","10"
"2","55","1","50","2","3","185","8"
"4","55","1","50","2","3","171","1"
"3","55","1","50","2","3","226","15"
"5","55","1","50","2","3","209","10"
"2","55","1","50","2","3","186","8"
"3","55","1","50","2","3","227","16"
"4","55","1","50","2","3","172","1"
"5","55","1","50","2","3","210","10"
"3","55","1","50","2","3","228","16"
"5","55","1","50","2","3","211","10"
"2","55","1","50","2","3","187","8"
"4","55","1","50","2","3","173","1"
"3","55","1","50","2","3","229","16"
"5","55","1","50","2","3","212","10"
"4","55","1","50","2","3","174","1"
"2","55","1","50","2","3","188","8"
"3","55","1","50","2","3","230","16"
"5","55","1","50","2","3","213","10"
"4","55","1","50","2","3","175","1"
"3","55","1","50","2","3","231","16"
"2","55","1","50","2","3","189","8"
"5","55","1","50","2","3","214","10"
"4","55","1","50","2","3","176","1"
"3","55","1","50","2","3","232","16"
"5","55","1","50","2","3","215","10"
"2","55","1","50","2","3","190","8"
"3","55","1","50","2","3","233","16"
"4","55","1","50","2","3","177","1"
"5","55","1","50","2","3","216","10"
"3","55","1","50","2","3","234","16"
"1","55","1","50","2","3","157","1"
"2","55","1","50","2","3","191","8"
"3","55","1","50","2","3","235","16"
"5","55","1","50","2","3","217","10"
"4","55","1","50","2","3","178","1"
"3","55","1","50","2","3","236","16"
"2","55","1","50","2","3","192","8"
"5","55","1","50","2","3","218","10"
"4","55","1","50","2","3","179","1"
"3","55","1","50","2","3","237","16"
"5","55","1","50","2","3","219","10"
"2","55","1","50","2","3","193","8"
"1","55","1","50","2","3","158","1"
"4","55","1","50","2","3","180","1"
"3","55","1","50","2","3","238","17"
"5","55","1","50","2","3","220","10"
"2","55","1","50","2","3","194","8"
"3","55","1","50","2","3","239","17"
"4","55","1","50","2","3","181","1"
"5","55","1","50","2","3","221","10"
"3","55","1","50","2","3","240","17"
"2","55","1","50","2","3","195","8"
"1","55","1","50","2","3","159","1"
"4","55","1","50","2","3","182","1"
"3","55","1","50","2","3","241","17"
"5","55","1","50","2","3","222","10"
"2","55","1","50","2","3","196","8"
"3","55","1","50","2","3","242","17"
"4","55","1","50","2","3","183","1"
"5","55","1","50","2","3","223","10"
"3","55","1","50","2","3","243","17"
"2","55","1","50","2","3","197","8"
"4","55","1","50","2","3","184","1"
"5","55","1","50","2","3","224","10"
"3","55","1","50","2","3","244","17"
"4","55","1","50","2","3","185","1"
"5","55","1","50","2","3","225","10"
"3","55","1","50","2","3","245","17"
"1","55","1","50","2","3","160","1"
"2","55","1","50","2","3","198","8"
"4","55","1","50","2","3","186","1"
"3","55","1","50","2","3","246","17"
"5","55","1","50","2","3","226","10"
"4","55","1","50","2","3","187","1"
"3","55","1","50","2","3","247","17"
"2","55","1","50","2","3","199","8"
"4","55","1","50","2","3","188","1"
"5","55","1","50","2","3","227","10"
"3","55","1","50","2","3","248","17"
"1","55","1","50","2","3","161","1"
"2","55","1","50","2","3","200","8"
"3","55","1","50","2","3","249","17"
"5","55","1","50","2","3","228","10"
"4","55","1","50","2","3","189","1"
"3","55","1","50","2","3","250","17"
"2","55","1","50","2","3","201","8"
"5","55","1","50","2","3","229","10"
"1","55","1","50","2","3","162","1"
"3","55","1","50","2","3","251","17"
"4","55","1","50","2","3","190","1"
"2","55","1","50","2","3","202","8"
"5","55","1","50","2","3","230","10"
"3","55","1","50","2","3","252","17"
"4","55","1","50","2","3","191","1"
"1","55","1","50","2","3","163","1"
"2","55","1","50","2","3","203","8"
"3","55","1","50","2","3","253","17"
"5","55","1","50","2","3","231","10"
"4","55","1","50","2","3","192","1"
"3","55","1","50","2","3","254","17"
"1","55","1","50","2","3","164","1"
"2","55","1","50","2","3","204","8"
"4","55","1","50","2","3","193","1"
"5","55","1","50","2","3","232","10"
"3","55","1","50","2","3","255","17"
"4","55","1","50","2","3","194","1"
"5","55","1","50","2","3","233","10"
"1","55","1","50","2","3","165","1"
"3","55","1","50","2","3","256","17"
"2","55","1","50","2","3","205","9"
"3","55","1","50","2","3","257","17"
"5","55","1","50","2","3","234","10"
"1","55","1","50","2","3","166","1"
"2","55","1","50","2","3","206","9"
"4","55","1","50","2","3","195","1"
"3","55","1","50","2","3","258","17"
"5","55","1","50","2","3","235","10"
"3","55","1","50","2","3","259","17"
"2","55","1","50","2","3","207","9"
"4","55","1","50","2","3","196","1"
"1","55","1","50","2","3","167","1"
"3","55","1","50","2","3","260","17"
"5","55","1","50","2","3","236","10"
"4","55","1","50","2","3","197","1"
"2","55","1","50","2","3","208","9"
"3","55","1","50","2","3","261","17"
"1","55","1","50","2","3","168","1"
"4","55","1","50","2","3","198","1"
"5","55","1","50","2","3","237","10"
"3","55","1","50","2","3","262","17"
"2","55","1","50","2","3","209","11"
"1","55","1","50","2","3","169","1"
"3","55","1","50","2","3","263","17"
"4","55","1","50","2","3","199","1"
"5","55","1","50","2","3","238","10"
"2","55","1","50","2","3","210","11"
"3","55","1","50","2","3","264","17"
"4","55","1","50","2","3","200","1"
"1","55","1","50","2","3","170","1"
"5","55","1","50","2","3","239","10"
"3","55","1","50","2","3","265","17"
"2","55","1","50","2","3","211","11"
"4","55","1","50","2","3","201","1"
"5","55","1","50","2","3","240","10"
"3","55","1","50","2","3","266","17"
"4","55","1","50","2","3","202","1"
"2","55","1","50","2","3","212","11"
"3","55","1","50","2","3","267","17"
"5","55","1","50","2","3","241","10"
"4","55","1","50","2","3","203","1"
"2","55","1","50","2","3","213","11"
"3","55","1","50","2","3","268","17"
"5","55","1","50","2","3","242","10"
"4","55","1","50","2","3","204","1"
"3","55","1","50","2","3","269","17"
"2","55","1","50","2","3","214","11"
"5","55","1","50","2","3","243","10"
"3","55","1","50","2","3","270","17"
"4","55","1","50","2","3","205","1"
"5","55","1","50","2","3","244","10"
"2","55","1","50","2","3","215","11"
"3","55","1","50","2","3","271","17"
"3","55","1","50","2","3","272","17"
"5","55","1","50","2","3","245","10"
"2","55","1","50","2","3","216","12"
"3","55","1","50","2","3","273","17"
"1","55","1","50","2","3","171","1"
"3","55","1","50","2","3","274","17"
"5","55","1","50","2","3","246","10"
"2","55","1","50","2","3","217","13"
"3","55","1","50","2","3","275","17"
"4","55","1","50","2","3","206","1"
"5","55","1","50","2","3","247","10"
"3","55","1","50","2","3","276","17"
"2","55","1","50","2","3","218","13"
"4","55","1","50","2","3","207","1"
"3","55","1","50","2","3","277","17"
"2","55","1","50","2","3","219","13"
"4","55","1","50","2","3","208","1"
"3","55","1","50","2","3","278","17"
"5","55","1","50","2","3","248","10"
"2","55","1","50","2","3","220","13"
"3","55","1","50","2","3","279","17"
"4","55","1","50","2","3","209","1"
"3","55","1","50","2","3","280","17"
"4","55","1","50","2","3","210","1"
"2","55","1","50","2","3","221","13"
"1","55","1","50","2","3","172","1"
"3","55","1","50","2","3","281","17"
"4","55","1","50","2","3","211","1"
"3","55","1","50","2","3","282","17"
"2","55","1","50","2","3","222","13"
"5","55","1","50","2","3","249","10"
"4","55","1","50","2","3","212","1"
"3","55","1","50","2","3","283","17"
"4","55","1","50","2","3","213","1"
"2","55","1","50","2","3","223","13"
"1","55","1","50","2","3","173","1"
"3","55","1","50","2","3","284","17"
"5","55","1","50","2","3","250","10"
"4","55","1","50","2","3","214","1"
"2","55","1","50","2","3","224","14"
"3","55","1","50","2","3","285","17"
"3","55","1","50","2","3","286","17"
"4","55","1","50","2","3","215","1"
"2","55","1","50","2","3","225","14"
"3","55","1","50","2","3","287","17"
"5","55","1","50","2","3","251","10"
"4","55","1","50","2","3","216","1"
"2","55","1","50","2","3","226","14"
"3","55","1","50","2","3","288","17"
"4","55","1","50","2","3","217","1"
"1","55","1","50","2","3","174","1"
"3","55","1","50","2","3","289","17"
"2","55","1","50","2","3","227","14"
"4","55","1","50","2","3","218","1"
"3","55","1","50","2","3","290","17"
"5","55","1","50","2","3","252","10"
"2","55","1","50","2","3","228","14"
"4","55","1","50","2","3","219","1"
"3","55","1","50","2","3","291","17"
"2","55","1","50","2","3","229","14"
"4","55","1","50","2","3","220","1"
"3","55","1","50","2","3","292","17"
"3","55","1","50","2","3","293","17"
"4","55","1","50","2","3","221","1"
"2","55","1","50","2","3","230","14"
"3","55","1","50","2","3","294","17"
"4","55","1","50","2","3","222","1"
"1","55","1","50","2","3","175","1"
"2","55","1","50","2","3","231","14"
"4","55","1","50","2","3","223","1"
"3","55","1","50","2","3","295","17"
"3","55","1","50","2","3","296","17"
"4","55","1","50","2","3","224","1"
"5","55","1","50","2","3","253","10"
"2","55","1","50","2","3","232","14"
"3","55","1","50","2","3","297","17"
"4","55","1","50","2","3","225","1"
"5","55","1","50","2","3","254","10"
"1","55","1","50","2","3","176","1"
"4","55","1","50","2","3","226","1"
"3","55","1","50","2","3","298","17"
"2","55","1","50","2","3","233","14"
"4","55","1","50","2","3","227","1"
"3","55","1","50","2","3","299","17"
"2","55","1","50","2","3","234","14"
"5","55","1","50","2","3","255","10"
"4","55","1","50","2","3","228","1"
"3","55","1","50","2","3","300","17"
"1","55","1","50","2","3","177","1"
"2","55","1","50","2","3","235","14"
"4","55","1","50","2","3","229","1"
"3","55","1","50","2","3","301","17"
"3","55","1","50","2","3","302","17"
"4","55","1","50","2","3","230","1"
"2","55","1","50","2","3","236","14"
"5","55","1","50","2","3","256","10"
"3","55","1","50","2","3","303","17"
"4","55","1","50","2","3","231","1"
"2","55","1","50","2","3","237","14"
"3","55","1","50","2","3","304","17"
"4","55","1","50","2","3","232","1"
"1","55","1","50","2","3","178","1"
"4","55","1","50","2","3","233","1"
"3","55","1","50","2","3","305","17"
"2","55","1","50","2","3","238","14"
"5","55","1","50","2","3","257","10"
"4","55","1","50","2","3","234","1"
"3","55","1","50","2","3","306","17"
"1","55","1","50","2","3","179","1"
"5","55","1","50","2","3","258","10"
"2","55","1","50","2","3","239","14"
"4","55","1","50","2","3","235","1"
"3","55","1","50","2","3","307","17"
"4","55","1","50","2","3","236","1"
"3","55","1","50","2","3","308","17"
"2","55","1","50","2","3","240","14"
"4","55","1","50","2","3","237","1"
"3","55","1","50","2","3","309","17"
"2","55","1","50","2","3","241","14"
"1","55","1","50","2","3","180","1"
"5","55","1","50","2","3","259","10"
"4","55","1","50","2","3","238","1"
"3","55","1","50","2","3","310","17"
"4","55","1","50","2","3","239","1"
"2","55","1","50","2","3","242","14"
"3","55","1","50","2","3","311","17"
"4","55","1","50","2","3","240","1"
"2","55","1","50","2","3","243","14"
"3","55","1","50","2","3","312","17"
"5","55","1","50","2","3","260","10"
"4","55","1","50","2","3","241","1"
"3","55","1","50","2","3","313","17"
"1","55","1","50","2","3","181","1"
"5","55","1","50","2","3","261","10"
"2","55","1","50","2","3","244","14"
"4","55","1","50","2","3","242","1"
"3","55","1","50","2","3","314","17"
"4","55","1","50","2","3","243","1"
"3","55","1","50","2","3","315","17"
"2","55","1","50","2","3","245","14"
"4","55","1","50","2","3","244","1"
"3","55","1","50","2","3","316","17"
"2","55","1","50","2","3","246","16"
"1","55","1","50","2","3","182","1"
"5","55","1","50","2","3","262","10"
"4","55","1","50","2","3","245","1"
"3","55","1","50","2","3","317","17"
"4","55","1","50","2","3","246","1"
"2","55","1","50","2","3","247","17"
"3","55","1","50","2","3","318","17"
"4","55","1","50","2","3","247","1"
"3","55","1","50","2","3","319","17"
"2","55","1","50","2","3","248","17"
"1","55","1","50","2","3","183","1"
"5","55","1","50","2","3","263","10"
"4","55","1","50","2","3","248","1"
"3","55","1","50","2","3","320","17"
"2","55","1","50","2","3","249","17"
"4","55","1","50","2","3","249","1"
"3","55","1","50","2","3","321","17"
"2","55","1","50","2","3","250","17"
"4","55","1","50","2","3","250","1"
"3","55","1","50","2","3","322","17"
"5","55","1","50","2","3","264","10"
"4","55","1","50","2","3","251","1"
"3","55","1","50","2","3","323","17"
"2","55","1","50","2","3","251","17"
"1","55","1","50","2","3","184","1"
"5","55","1","50","2","3","265","10"
"3","55","1","50","2","3","324","17"
"4","55","1","50","2","3","252","1"
"2","55","1","50","2","3","252","18"
"3","55","1","50","2","3","325","17"
"4","55","1","50","2","3","253","1"
"2","55","1","50","2","3","253","18"
"3","55","1","50","2","3","326","17"
"4","55","1","50","2","3","254","1"
"1","55","1","50","2","3","185","1"
"5","55","1","50","2","3","266","10"
"3","55","1","50","2","3","327","17"
"2","55","1","50","2","3","254","18"
"4","55","1","50","2","3","255","1"
"3","55","1","50","2","3","328","17"
"2","55","1","50","2","3","255","18"
"3","55","1","50","2","3","329","17"
"4","55","1","50","2","3","256","1"
"1","55","1","50","2","3","186","1"
"5","55","1","50","2","3","267","10"
"3","55","1","50","2","3","330","17"
"4","55","1","50","2","3","257","1"
"2","55","1","50","2","3","256","18"
"3","55","1","50","2","3","331","17"
"4","55","1","50","2","3","258","1"
"2","55","1","50","2","3","257","18"
"3","55","1","50","2","3","332","17"
"4","55","1","50","2","3","259","1"
"2","55","1","50","2","3","258","18"
"3","55","1","50","2","3","333","17"
"5","55","1","50","2","3","268","10"
"4","55","1","50","2","3","260","1"
"3","55","1","50","2","3","334","17"
"1","55","1","50","2","3","187","1"
"5","55","1","50","2","3","269","10"
"4","55","1","50","2","3","261","1"
"2","55","1","50","2","3","259","18"
"3","55","1","50","2","3","335","17"
"4","55","1","50","2","3","262","1"
"3","55","1","50","2","3","336","17"
"2","55","1","50","2","3","260","18"
"4","55","1","50","2","3","263","1"
"3","55","1","50","2","3","337","17"
"2","55","1","50","2","3","261","18"
"1","55","1","50","2","3","188","1"
"5","55","1","50","2","3","270","10"
"4","55","1","50","2","3","264","1"
"3","55","1","50","2","3","338","17"
"2","55","1","50","2","3","262","18"
"3","55","1","50","2","3","339","17"
"4","55","1","50","2","3","265","1"
"2","55","1","50","2","3","263","18"
"3","55","1","50","2","3","340","17"
"4","55","1","50","2","3","266","1"
"2","55","1","50","2","3","264","18"
"3","55","1","50","2","3","341","17"
"5","55","1","50","2","3","271","10"
"1","55","1","50","2","3","189","1"
"4","55","1","50","2","3","267","1"
"2","55","1","50","2","3","265","18"
"3","55","1","50","2","3","342","17"
"4","55","1","50","2","3","268","1"
"2","55","1","50","2","3","266","18"
"3","55","1","50","2","3","343","17"
"4","55","1","50","2","3","269","1"
"5","55","1","50","2","3","272","10"
"2","55","1","50","2","3","267","18"
"3","55","1","50","2","3","344","17"
"4","55","1","50","2","3","270","1"
"2","55","1","50","2","3","268","18"
"3","55","1","50","2","3","345","17"
"1","55","1","50","2","3","190","1"
"5","55","1","50","2","3","273","10"
"4","55","1","50","2","3","271","1"
"3","55","1","50","2","3","346","17"
"2","55","1","50","2","3","269","18"
"3","55","1","50","2","3","347","17"
"4","55","1","50","2","3","272","1"
"2","55","1","50","2","3","270","18"
"3","55","1","50","2","3","348","17"
"2","55","1","50","2","3","271","18"
"4","55","1","50","2","3","273","1"
"1","55","1","50","2","3","191","1"
"5","55","1","50","2","3","274","10"
"3","55","1","50","2","3","349","17"
"2","55","1","50","2","3","272","18"
"4","55","1","50","2","3","274","1"
"3","55","1","50","2","3","350","17"
"2","55","1","50","2","3","273","18"
"4","55","1","50","2","3","275","1"
"3","55","1","50","2","3","351","17"
"3","55","1","50","2","3","352","17"
"2","55","1","50","2","3","274","18"
"1","55","1","50","2","3","192","1"
"5","55","1","50","2","3","275","10"
"4","55","1","50","2","3","276","1"
"3","55","1","50","2","3","353","17"
"2","55","1","50","2","3","275","18"
"3","55","1","50","2","3","354","17"
"4","55","1","50","2","3","277","1"
"3","55","1","50","2","3","355","17"
"2","55","1","50","2","3","276","18"
"4","55","1","50","2","3","278","1"
"3","55","1","50","2","3","356","17"
"2","55","1","50","2","3","277","18"
"4","55","1","50","2","3","279","1"
"5","55","1","50","2","3","276","10"
"3","55","1","50","2","3","357","17"
"2","55","1","50","2","3","278","18"
"3","55","1","50","2","3","358","17"
"4","55","1","50","2","3","280","1"
"1","55","1","50","2","3","193","1"
"5","55","1","50","2","3","277","10"
"3","55","1","50","2","3","359","17"
"2","55","1","50","2","3","279","18"
"4","55","1","50","2","3","281","1"
"3","55","1","50","2","3","360","17"
"2","55","1","50","2","3","280","18"
"4","55","1","50","2","3","282","1"
"3","55","1","50","2","3","361","17"
"2","55","1","50","2","3","281","18"
"4","55","1","50","2","3","283","1"
"3","55","1","50","2","3","362","17"
"1","55","1","50","2","3","194","1"
"5","55","1","50","2","3","278","10"
"2","55","1","50","2","3","282","18"
"3","55","1","50","2","3","363","17"
"4","55","1","50","2","3","284","1"
"3","55","1","50","2","3","364","17"
"2","55","1","50","2","3","283","18"
"4","55","1","50","2","3","285","1"
"3","55","1","50","2","3","365","17"
"2","55","1","50","2","3","284","18"
